"REF_YEAR";"NUTS0";"NUTS1";"NUTS2";"BL_CODE";"BUNDESLAND";"WEEK_NO";"DEATHS_65PLUS";"DEATHS_0_64";"LOWER_MARGIN_65_PLUS";"LOWER_MARGIN_0_64";"UPPER_MARGIN_65_PLUS";"UPPER_MARGIN_0_64";"PREDICTION_DEATHS_65_PLUS";"PREDICTION_DEATHS_0_64"
"2013";"AT";"AT1";"AT13";"9";"Wien";"29";"239";"52";"201";"41";"280";"81";"239";"60"
"2013";"AT";"AT1";"AT13";"9";"Wien";"30";"251";"58";"201";"41";"281";"81";"240";"60"
"2013";"AT";"AT1";"AT13";"9";"Wien";"31";"272";"64";"201";"41";"281";"81";"240";"60"
"2013";"AT";"AT1";"AT13";"9";"Wien";"32";"281";"51";"202";"41";"281";"80";"241";"59"
"2013";"AT";"AT1";"AT13";"9";"Wien";"33";"234";"50";"202";"40";"282";"80";"241";"59"
"2013";"AT";"AT1";"AT13";"9";"Wien";"34";"230";"57";"202";"40";"282";"80";"241";"59"
"2013";"AT";"AT1";"AT13";"9";"Wien";"35";"222";"46";"202";"40";"282";"79";"241";"58"
"2013";"AT";"AT1";"AT13";"9";"Wien";"36";"260";"39";"202";"39";"282";"79";"242";"58"
"2013";"AT";"AT1";"AT13";"9";"Wien";"37";"226";"63";"203";"40";"284";"79";"243";"58"
"2013";"AT";"AT1";"AT13";"9";"Wien";"38";"245";"52";"205";"40";"285";"79";"244";"58"
"2013";"AT";"AT1";"AT13";"9";"Wien";"39";"242";"52";"206";"40";"286";"79";"245";"59"
"2013";"AT";"AT1";"AT13";"9";"Wien";"40";"232";"47";"207";"40";"288";"79";"247";"59"
"2013";"AT";"AT1";"AT13";"9";"Wien";"41";"227";"43";"209";"40";"290";"79";"248";"59"
"2013";"AT";"AT1";"AT13";"9";"Wien";"42";"244";"41";"211";"40";"292";"79";"250";"59"
"2013";"AT";"AT1";"AT13";"9";"Wien";"43";"241";"49";"212";"40";"294";"80";"252";"59"
"2013";"AT";"AT1";"AT13";"9";"Wien";"44";"209";"57";"214";"40";"297";"80";"255";"59"
"2013";"AT";"AT1";"AT13";"9";"Wien";"45";"216";"58";"217";"40";"299";"80";"257";"59"
"2013";"AT";"AT1";"AT13";"9";"Wien";"46";"246";"51";"219";"41";"302";"80";"259";"59"
"2013";"AT";"AT1";"AT13";"9";"Wien";"47";"237";"48";"221";"41";"305";"80";"262";"60"
"2013";"AT";"AT1";"AT13";"9";"Wien";"48";"223";"61";"224";"41";"308";"81";"265";"60"
"2013";"AT";"AT1";"AT13";"9";"Wien";"49";"252";"51";"227";"41";"311";"81";"268";"60"
"2013";"AT";"AT1";"AT13";"9";"Wien";"50";"232";"55";"230";"42";"314";"82";"271";"61"
"2013";"AT";"AT1";"AT13";"9";"Wien";"51";"242";"53";"232";"42";"318";"82";"274";"61"
"2013";"AT";"AT1";"AT13";"9";"Wien";"52";"237";"43";"236";"42";"321";"83";"278";"62"
"2014";"AT";"AT1";"AT13";"9";"Wien";"1";"244";"58";"239";"42";"325";"83";"281";"62"
"2014";"AT";"AT1";"AT13";"9";"Wien";"2";"233";"58";"241";"42";"328";"82";"284";"61"
"2014";"AT";"AT1";"AT13";"9";"Wien";"3";"274";"61";"243";"41";"330";"81";"286";"60"
"2014";"AT";"AT1";"AT13";"9";"Wien";"4";"226";"47";"245";"41";"332";"80";"288";"60"
"2014";"AT";"AT1";"AT13";"9";"Wien";"5";"221";"63";"246";"40";"333";"80";"288";"59"
"2014";"AT";"AT1";"AT13";"9";"Wien";"6";"295";"58";"246";"40";"333";"79";"289";"59"
"2014";"AT";"AT1";"AT13";"9";"Wien";"7";"285";"57";"246";"40";"333";"79";"288";"58"
"2014";"AT";"AT1";"AT13";"9";"Wien";"8";"277";"69";"245";"39";"332";"78";"287";"58"
"2014";"AT";"AT1";"AT13";"9";"Wien";"9";"249";"53";"243";"39";"330";"78";"286";"58"
"2014";"AT";"AT1";"AT13";"9";"Wien";"10";"262";"67";"241";"39";"328";"78";"284";"57"
"2014";"AT";"AT1";"AT13";"9";"Wien";"11";"264";"63";"239";"39";"325";"77";"281";"57"
"2014";"AT";"AT1";"AT13";"9";"Wien";"12";"261";"68";"235";"39";"321";"77";"277";"57"
"2014";"AT";"AT1";"AT13";"9";"Wien";"13";"238";"71";"232";"38";"317";"77";"273";"57"
"2014";"AT";"AT1";"AT13";"9";"Wien";"14";"277";"60";"227";"38";"311";"77";"268";"57"
"2014";"AT";"AT1";"AT13";"9";"Wien";"15";"221";"63";"221";"38";"305";"77";"262";"57"
"2014";"AT";"AT1";"AT13";"9";"Wien";"16";"245";"58";"216";"38";"298";"77";"256";"56"
"2014";"AT";"AT1";"AT13";"9";"Wien";"17";"244";"54";"212";"38";"293";"76";"251";"56"
"2014";"AT";"AT1";"AT13";"9";"Wien";"18";"247";"63";"208";"37";"289";"76";"247";"56"
"2014";"AT";"AT1";"AT13";"9";"Wien";"19";"253";"64";"204";"37";"284";"75";"243";"55"
"2014";"AT";"AT1";"AT13";"9";"Wien";"20";"206";"49";"201";"37";"281";"75";"240";"55"
"2014";"AT";"AT1";"AT13";"9";"Wien";"21";"231";"66";"200";"37";"280";"75";"239";"55"
"2014";"AT";"AT1";"AT13";"9";"Wien";"22";"256";"49";"200";"37";"280";"75";"239";"55"
"2014";"AT";"AT1";"AT13";"9";"Wien";"23";"251";"47";"200";"37";"280";"75";"239";"55"
"2014";"AT";"AT1";"AT13";"9";"Wien";"24";"251";"67";"201";"37";"280";"75";"240";"55"
"2014";"AT";"AT1";"AT13";"9";"Wien";"25";"223";"55";"202";"38";"281";"76";"241";"56"
"2014";"AT";"AT1";"AT13";"9";"Wien";"26";"279";"62";"202";"38";"282";"76";"241";"56"
"2014";"AT";"AT1";"AT13";"9";"Wien";"27";"218";"52";"203";"38";"283";"76";"242";"56"
"2014";"AT";"AT1";"AT13";"9";"Wien";"28";"239";"48";"204";"38";"285";"77";"243";"56"
"2014";"AT";"AT1";"AT13";"9";"Wien";"29";"234";"55";"205";"38";"286";"77";"245";"57"
"2014";"AT";"AT1";"AT13";"9";"Wien";"30";"237";"46";"206";"38";"287";"77";"246";"57"
"2014";"AT";"AT1";"AT13";"9";"Wien";"31";"214";"40";"207";"38";"287";"76";"246";"56"
"2014";"AT";"AT1";"AT13";"9";"Wien";"32";"222";"46";"207";"37";"288";"76";"246";"56"
"2014";"AT";"AT1";"AT13";"9";"Wien";"33";"216";"51";"207";"37";"288";"75";"246";"55"
"2014";"AT";"AT1";"AT13";"9";"Wien";"34";"231";"52";"207";"36";"288";"74";"247";"54"
"2014";"AT";"AT1";"AT13";"9";"Wien";"35";"231";"50";"207";"35";"288";"73";"246";"53"
"2014";"AT";"AT1";"AT13";"9";"Wien";"36";"246";"54";"207";"35";"288";"72";"247";"53"
"2014";"AT";"AT1";"AT13";"9";"Wien";"37";"227";"55";"208";"35";"289";"72";"247";"52"
"2014";"AT";"AT1";"AT13";"9";"Wien";"38";"244";"42";"209";"34";"290";"71";"248";"52"
"2014";"AT";"AT1";"AT13";"9";"Wien";"39";"239";"60";"210";"34";"291";"71";"249";"52"
"2014";"AT";"AT1";"AT13";"9";"Wien";"40";"239";"55";"210";"34";"292";"71";"250";"52"
"2014";"AT";"AT1";"AT13";"9";"Wien";"41";"241";"56";"211";"35";"293";"72";"251";"52"
"2014";"AT";"AT1";"AT13";"9";"Wien";"42";"225";"55";"212";"35";"294";"72";"252";"52"
"2014";"AT";"AT1";"AT13";"9";"Wien";"43";"247";"46";"213";"35";"295";"72";"253";"53"
"2014";"AT";"AT1";"AT13";"9";"Wien";"44";"223";"53";"215";"35";"297";"72";"255";"53"
"2014";"AT";"AT1";"AT13";"9";"Wien";"45";"245";"54";"216";"35";"299";"73";"257";"53"
"2014";"AT";"AT1";"AT13";"9";"Wien";"46";"224";"49";"218";"35";"301";"73";"258";"53"
"2014";"AT";"AT1";"AT13";"9";"Wien";"47";"251";"61";"220";"36";"303";"73";"260";"54"
"2014";"AT";"AT1";"AT13";"9";"Wien";"48";"259";"61";"222";"36";"305";"74";"263";"54"
"2014";"AT";"AT1";"AT13";"9";"Wien";"49";"228";"47";"224";"36";"308";"74";"265";"54"
"2014";"AT";"AT1";"AT13";"9";"Wien";"50";"236";"45";"226";"36";"310";"74";"267";"54"
"2014";"AT";"AT1";"AT13";"9";"Wien";"51";"249";"48";"229";"37";"313";"75";"270";"55"
"2014";"AT";"AT1";"AT13";"9";"Wien";"52";"250";"41";"231";"37";"316";"75";"273";"55"
"2015";"AT";"AT1";"AT13";"9";"Wien";"1";"265";"55";"236";"37";"322";"75";"278";"55"
"2015";"AT";"AT1";"AT13";"9";"Wien";"2";"267";"64";"238";"38";"324";"76";"280";"56"
"2015";"AT";"AT1";"AT13";"9";"Wien";"3";"313";"63";"239";"38";"326";"77";"281";"57"
"2015";"AT";"AT1";"AT13";"9";"Wien";"4";"310";"67";"240";"39";"327";"78";"282";"58"
"2015";"AT";"AT1";"AT13";"9";"Wien";"5";"319";"44";"241";"39";"327";"79";"283";"58"
"2015";"AT";"AT1";"AT13";"9";"Wien";"6";"317";"49";"240";"40";"327";"79";"283";"59"
"2015";"AT";"AT1";"AT13";"9";"Wien";"7";"341";"50";"240";"40";"327";"80";"282";"59"
"2015";"AT";"AT1";"AT13";"9";"Wien";"8";"318";"62";"239";"40";"326";"80";"281";"59"
"2015";"AT";"AT1";"AT13";"9";"Wien";"9";"308";"53";"238";"40";"324";"80";"280";"59"
"2015";"AT";"AT1";"AT13";"9";"Wien";"10";"250";"51";"236";"40";"322";"80";"278";"59"
"2015";"AT";"AT1";"AT13";"9";"Wien";"11";"288";"57";"234";"40";"320";"80";"276";"59"
"2015";"AT";"AT1";"AT13";"9";"Wien";"12";"270";"63";"231";"40";"316";"80";"273";"59"
"2015";"AT";"AT1";"AT13";"9";"Wien";"13";"279";"64";"227";"40";"311";"79";"268";"58"
"2015";"AT";"AT1";"AT13";"9";"Wien";"14";"251";"60";"223";"39";"307";"79";"264";"58"
"2015";"AT";"AT1";"AT13";"9";"Wien";"15";"255";"60";"220";"39";"303";"78";"260";"57"
"2015";"AT";"AT1";"AT13";"9";"Wien";"16";"277";"58";"215";"38";"298";"77";"256";"57"
"2015";"AT";"AT1";"AT13";"9";"Wien";"17";"256";"64";"211";"38";"293";"76";"251";"56"
"2015";"AT";"AT1";"AT13";"9";"Wien";"18";"220";"49";"208";"37";"289";"75";"248";"55"
"2015";"AT";"AT1";"AT13";"9";"Wien";"19";"226";"56";"206";"37";"287";"75";"246";"55"
"2015";"AT";"AT1";"AT13";"9";"Wien";"20";"249";"48";"205";"36";"285";"74";"244";"54"
"2015";"AT";"AT1";"AT13";"9";"Wien";"21";"227";"42";"204";"36";"284";"74";"243";"54"
"2015";"AT";"AT1";"AT13";"9";"Wien";"22";"222";"40";"204";"36";"284";"74";"243";"54"
"2015";"AT";"AT1";"AT13";"9";"Wien";"23";"255";"42";"205";"36";"286";"74";"244";"54"
"2015";"AT";"AT1";"AT13";"9";"Wien";"24";"272";"50";"206";"36";"286";"74";"245";"54"
"2015";"AT";"AT1";"AT13";"9";"Wien";"25";"207";"41";"206";"36";"287";"74";"245";"54"
"2015";"AT";"AT1";"AT13";"9";"Wien";"26";"193";"49";"207";"37";"287";"75";"246";"55"
"2015";"AT";"AT1";"AT13";"9";"Wien";"27";"237";"56";"207";"37";"288";"76";"246";"56"
"2015";"AT";"AT1";"AT13";"9";"Wien";"28";"250";"49";"207";"37";"287";"76";"246";"56"
"2015";"AT";"AT1";"AT13";"9";"Wien";"29";"240";"52";"206";"38";"287";"76";"245";"56"
"2015";"AT";"AT1";"AT13";"9";"Wien";"30";"317";"53";"206";"38";"286";"76";"245";"56"
"2015";"AT";"AT1";"AT13";"9";"Wien";"31";"253";"42";"205";"38";"286";"76";"245";"56"
"2015";"AT";"AT1";"AT13";"9";"Wien";"32";"236";"59";"205";"37";"285";"75";"244";"55"
"2015";"AT";"AT1";"AT13";"9";"Wien";"33";"315";"52";"205";"36";"285";"74";"244";"54"
"2015";"AT";"AT1";"AT13";"9";"Wien";"34";"228";"60";"204";"36";"285";"73";"244";"54"
"2015";"AT";"AT1";"AT13";"9";"Wien";"35";"241";"45";"205";"35";"285";"73";"244";"53"
"2015";"AT";"AT1";"AT13";"9";"Wien";"36";"236";"55";"205";"35";"285";"72";"244";"52"
"2015";"AT";"AT1";"AT13";"9";"Wien";"37";"212";"42";"205";"34";"286";"71";"245";"52"
"2015";"AT";"AT1";"AT13";"9";"Wien";"38";"240";"51";"206";"34";"286";"71";"245";"52"
"2015";"AT";"AT1";"AT13";"9";"Wien";"39";"251";"42";"206";"34";"286";"72";"245";"52"
"2015";"AT";"AT1";"AT13";"9";"Wien";"40";"246";"45";"206";"35";"287";"72";"246";"52"
"2015";"AT";"AT1";"AT13";"9";"Wien";"41";"216";"44";"207";"35";"288";"72";"246";"52"
"2015";"AT";"AT1";"AT13";"9";"Wien";"42";"219";"48";"208";"35";"289";"72";"247";"53"
"2015";"AT";"AT1";"AT13";"9";"Wien";"43";"231";"51";"209";"35";"290";"73";"249";"53"
"2015";"AT";"AT1";"AT13";"9";"Wien";"44";"215";"42";"210";"36";"292";"73";"250";"53"
"2015";"AT";"AT1";"AT13";"9";"Wien";"45";"244";"48";"212";"36";"293";"73";"252";"53"
"2015";"AT";"AT1";"AT13";"9";"Wien";"46";"230";"58";"213";"36";"295";"73";"253";"54"
"2015";"AT";"AT1";"AT13";"9";"Wien";"47";"247";"35";"215";"36";"298";"73";"255";"54"
"2015";"AT";"AT1";"AT13";"9";"Wien";"48";"219";"54";"217";"36";"300";"73";"258";"54"
"2015";"AT";"AT1";"AT13";"9";"Wien";"49";"265";"59";"219";"36";"302";"73";"260";"54"
"2015";"AT";"AT1";"AT13";"9";"Wien";"50";"230";"50";"222";"36";"305";"73";"262";"54"
"2015";"AT";"AT1";"AT13";"9";"Wien";"51";"219";"50";"224";"36";"308";"73";"265";"53"
"2015";"AT";"AT1";"AT13";"9";"Wien";"52";"235";"51";"227";"35";"311";"73";"268";"53"
"2015";"AT";"AT1";"AT13";"9";"Wien";"53";"247";"52";"230";"35";"315";"73";"271";"53"
"2016";"AT";"AT1";"AT13";"9";"Wien";"1";"289";"49";"238";"35";"324";"72";"280";"52"
"2016";"AT";"AT1";"AT13";"9";"Wien";"2";"273";"45";"240";"35";"327";"73";"283";"53"
"2016";"AT";"AT1";"AT13";"9";"Wien";"3";"268";"54";"243";"36";"330";"74";"285";"54"
"2016";"AT";"AT1";"AT13";"9";"Wien";"4";"252";"52";"244";"36";"332";"74";"287";"54"
"2016";"AT";"AT1";"AT13";"9";"Wien";"5";"265";"58";"245";"37";"332";"75";"288";"55"
"2016";"AT";"AT1";"AT13";"9";"Wien";"6";"261";"48";"245";"37";"332";"76";"288";"56"
"2016";"AT";"AT1";"AT13";"9";"Wien";"7";"272";"56";"245";"38";"332";"76";"287";"56"
"2016";"AT";"AT1";"AT13";"9";"Wien";"8";"262";"52";"243";"38";"331";"77";"286";"56"
"2016";"AT";"AT1";"AT13";"9";"Wien";"9";"259";"62";"241";"38";"328";"77";"284";"57"
"2016";"AT";"AT1";"AT13";"9";"Wien";"10";"261";"51";"239";"38";"326";"77";"282";"57"
"2016";"AT";"AT1";"AT13";"9";"Wien";"11";"231";"47";"236";"39";"321";"77";"278";"57"
"2016";"AT";"AT1";"AT13";"9";"Wien";"12";"227";"67";"231";"39";"316";"78";"272";"57"
"2016";"AT";"AT1";"AT13";"9";"Wien";"13";"235";"49";"226";"39";"310";"78";"267";"57"
"2016";"AT";"AT1";"AT13";"9";"Wien";"14";"240";"57";"223";"38";"306";"77";"264";"57"
"2016";"AT";"AT1";"AT13";"9";"Wien";"15";"255";"39";"219";"38";"302";"77";"260";"56"
"2016";"AT";"AT1";"AT13";"9";"Wien";"16";"226";"54";"216";"37";"298";"76";"256";"56"
"2016";"AT";"AT1";"AT13";"9";"Wien";"17";"235";"48";"213";"37";"295";"75";"253";"55"
"2016";"AT";"AT1";"AT13";"9";"Wien";"18";"233";"45";"212";"36";"293";"74";"252";"54"
"2016";"AT";"AT1";"AT13";"9";"Wien";"19";"230";"56";"211";"35";"292";"73";"250";"53"
"2016";"AT";"AT1";"AT13";"9";"Wien";"20";"202";"62";"210";"35";"291";"72";"249";"52"
"2016";"AT";"AT1";"AT13";"9";"Wien";"21";"238";"59";"209";"34";"290";"71";"249";"52"
"2016";"AT";"AT1";"AT13";"9";"Wien";"22";"209";"53";"209";"34";"291";"70";"249";"51"
"2016";"AT";"AT1";"AT13";"9";"Wien";"23";"206";"44";"209";"33";"291";"70";"249";"51"
"2016";"AT";"AT1";"AT13";"9";"Wien";"24";"222";"53";"209";"33";"290";"70";"249";"51"
"2016";"AT";"AT1";"AT13";"9";"Wien";"25";"228";"55";"209";"33";"291";"70";"249";"51"
"2016";"AT";"AT1";"AT13";"9";"Wien";"26";"208";"47";"209";"33";"291";"70";"249";"50"
"2016";"AT";"AT1";"AT13";"9";"Wien";"27";"220";"61";"209";"33";"290";"70";"248";"50"
"2016";"AT";"AT1";"AT13";"9";"Wien";"28";"199";"48";"208";"33";"289";"70";"247";"51"
"2016";"AT";"AT1";"AT13";"9";"Wien";"29";"232";"43";"207";"33";"287";"70";"246";"51"
"2016";"AT";"AT1";"AT13";"9";"Wien";"30";"215";"59";"206";"33";"286";"70";"245";"51"
"2016";"AT";"AT1";"AT13";"9";"Wien";"31";"228";"48";"205";"33";"286";"69";"244";"50"
"2016";"AT";"AT1";"AT13";"9";"Wien";"32";"214";"36";"204";"33";"285";"69";"244";"50"
"2016";"AT";"AT1";"AT13";"9";"Wien";"33";"206";"41";"204";"32";"284";"68";"243";"49"
"2016";"AT";"AT1";"AT13";"9";"Wien";"34";"211";"58";"204";"32";"285";"68";"243";"49"
"2016";"AT";"AT1";"AT13";"9";"Wien";"35";"234";"49";"205";"31";"285";"67";"244";"48"
"2016";"AT";"AT1";"AT13";"9";"Wien";"36";"229";"57";"206";"31";"286";"66";"245";"48"
"2016";"AT";"AT1";"AT13";"9";"Wien";"37";"231";"43";"206";"31";"287";"66";"246";"48"
"2016";"AT";"AT1";"AT13";"9";"Wien";"38";"237";"43";"207";"31";"288";"67";"247";"48"
"2016";"AT";"AT1";"AT13";"9";"Wien";"39";"225";"58";"208";"31";"289";"67";"248";"48"
"2016";"AT";"AT1";"AT13";"9";"Wien";"40";"242";"55";"209";"32";"290";"67";"248";"49"
"2016";"AT";"AT1";"AT13";"9";"Wien";"41";"279";"51";"209";"32";"290";"68";"249";"49"
"2016";"AT";"AT1";"AT13";"9";"Wien";"42";"263";"54";"210";"33";"291";"69";"249";"50"
"2016";"AT";"AT1";"AT13";"9";"Wien";"43";"230";"58";"210";"33";"292";"70";"250";"51"
"2016";"AT";"AT1";"AT13";"9";"Wien";"44";"230";"41";"211";"34";"293";"70";"251";"51"
"2016";"AT";"AT1";"AT13";"9";"Wien";"45";"271";"44";"213";"34";"294";"70";"253";"51"
"2016";"AT";"AT1";"AT13";"9";"Wien";"46";"263";"56";"214";"34";"296";"70";"254";"51"
"2016";"AT";"AT1";"AT13";"9";"Wien";"47";"266";"55";"215";"34";"298";"70";"256";"51"
"2016";"AT";"AT1";"AT13";"9";"Wien";"48";"265";"50";"217";"33";"300";"70";"257";"51"
"2016";"AT";"AT1";"AT13";"9";"Wien";"49";"306";"48";"219";"33";"302";"70";"259";"51"
"2016";"AT";"AT1";"AT13";"9";"Wien";"50";"235";"67";"221";"33";"304";"69";"262";"50"
"2016";"AT";"AT1";"AT13";"9";"Wien";"51";"291";"46";"223";"32";"307";"68";"264";"49"
"2016";"AT";"AT1";"AT13";"9";"Wien";"52";"348";"58";"226";"32";"310";"67";"267";"49"
"2017";"AT";"AT1";"AT13";"9";"Wien";"1";"393";"76";"221";"36";"305";"74";"262";"54"
"2017";"AT";"AT1";"AT13";"9";"Wien";"2";"359";"63";"225";"36";"309";"74";"266";"54"
"2017";"AT";"AT1";"AT13";"9";"Wien";"3";"353";"59";"229";"36";"313";"74";"270";"54"
"2017";"AT";"AT1";"AT13";"9";"Wien";"4";"354";"49";"231";"36";"316";"74";"273";"54"
"2017";"AT";"AT1";"AT13";"9";"Wien";"5";"308";"60";"233";"36";"318";"74";"274";"54"
"2017";"AT";"AT1";"AT13";"9";"Wien";"6";"292";"49";"233";"36";"319";"74";"275";"54"
"2017";"AT";"AT1";"AT13";"9";"Wien";"7";"278";"60";"234";"36";"319";"74";"275";"54"
"2017";"AT";"AT1";"AT13";"9";"Wien";"8";"283";"65";"233";"36";"318";"74";"275";"55"
"2017";"AT";"AT1";"AT13";"9";"Wien";"9";"308";"64";"231";"37";"317";"74";"273";"55"
"2017";"AT";"AT1";"AT13";"9";"Wien";"10";"269";"30";"230";"37";"314";"74";"271";"55"
"2017";"AT";"AT1";"AT13";"9";"Wien";"11";"230";"45";"226";"37";"311";"75";"267";"55"
"2017";"AT";"AT1";"AT13";"9";"Wien";"12";"280";"47";"221";"37";"305";"75";"262";"55"
"2017";"AT";"AT1";"AT13";"9";"Wien";"13";"274";"45";"217";"37";"300";"75";"257";"55"
"2017";"AT";"AT1";"AT13";"9";"Wien";"14";"254";"38";"213";"37";"295";"75";"253";"55"
"2017";"AT";"AT1";"AT13";"9";"Wien";"15";"246";"59";"208";"36";"290";"74";"248";"54"
"2017";"AT";"AT1";"AT13";"9";"Wien";"16";"260";"53";"204";"36";"284";"74";"243";"54"
"2017";"AT";"AT1";"AT13";"9";"Wien";"17";"225";"38";"201";"36";"281";"73";"240";"53"
"2017";"AT";"AT1";"AT13";"9";"Wien";"18";"243";"53";"199";"35";"278";"73";"238";"53"
"2017";"AT";"AT1";"AT13";"9";"Wien";"19";"227";"54";"197";"35";"276";"72";"236";"52"
"2017";"AT";"AT1";"AT13";"9";"Wien";"20";"259";"57";"196";"34";"275";"71";"234";"52"
"2017";"AT";"AT1";"AT13";"9";"Wien";"21";"210";"43";"195";"34";"274";"71";"234";"52"
"2017";"AT";"AT1";"AT13";"9";"Wien";"22";"237";"47";"195";"34";"274";"70";"234";"51"
"2017";"AT";"AT1";"AT13";"9";"Wien";"23";"205";"36";"195";"33";"274";"70";"234";"51"
"2017";"AT";"AT1";"AT13";"9";"Wien";"24";"237";"38";"195";"33";"274";"69";"234";"50"
"2017";"AT";"AT1";"AT13";"9";"Wien";"25";"228";"55";"196";"33";"275";"69";"235";"50"
"2017";"AT";"AT1";"AT13";"9";"Wien";"26";"223";"55";"196";"32";"275";"69";"235";"50"
"2017";"AT";"AT1";"AT13";"9";"Wien";"27";"223";"48";"196";"32";"274";"68";"234";"49"
"2017";"AT";"AT1";"AT13";"9";"Wien";"28";"219";"31";"195";"32";"273";"68";"233";"49"
"2017";"AT";"AT1";"AT13";"9";"Wien";"29";"212";"38";"194";"32";"272";"68";"232";"49"
"2017";"AT";"AT1";"AT13";"9";"Wien";"30";"234";"43";"193";"32";"271";"68";"231";"49"
"2017";"AT";"AT1";"AT13";"9";"Wien";"31";"313";"57";"193";"32";"271";"68";"231";"49"
"2017";"AT";"AT1";"AT13";"9";"Wien";"32";"213";"54";"192";"31";"270";"67";"230";"48"
"2017";"AT";"AT1";"AT13";"9";"Wien";"33";"200";"46";"192";"31";"270";"67";"230";"48"
"2017";"AT";"AT1";"AT13";"9";"Wien";"34";"249";"52";"192";"31";"271";"66";"231";"48"
"2017";"AT";"AT1";"AT13";"9";"Wien";"35";"221";"53";"194";"30";"272";"66";"232";"47"
"2017";"AT";"AT1";"AT13";"9";"Wien";"36";"209";"52";"194";"30";"273";"65";"233";"47"
"2017";"AT";"AT1";"AT13";"9";"Wien";"37";"234";"39";"195";"30";"274";"65";"234";"47"
"2017";"AT";"AT1";"AT13";"9";"Wien";"38";"229";"50";"196";"30";"275";"65";"235";"47"
"2017";"AT";"AT1";"AT13";"9";"Wien";"39";"232";"36";"198";"30";"277";"65";"236";"47"
"2017";"AT";"AT1";"AT13";"9";"Wien";"40";"223";"46";"199";"30";"278";"66";"237";"47"
"2017";"AT";"AT1";"AT13";"9";"Wien";"41";"281";"39";"200";"31";"279";"66";"239";"47"
"2017";"AT";"AT1";"AT13";"9";"Wien";"42";"201";"37";"201";"31";"281";"67";"240";"48"
"2017";"AT";"AT1";"AT13";"9";"Wien";"43";"232";"54";"202";"31";"282";"67";"241";"48"
"2017";"AT";"AT1";"AT13";"9";"Wien";"44";"246";"54";"203";"31";"283";"67";"242";"48"
"2017";"AT";"AT1";"AT13";"9";"Wien";"45";"244";"41";"204";"32";"285";"67";"243";"49"
"2017";"AT";"AT1";"AT13";"9";"Wien";"46";"238";"40";"205";"32";"286";"68";"245";"49"
"2017";"AT";"AT1";"AT13";"9";"Wien";"47";"244";"56";"206";"32";"287";"68";"246";"49"
"2017";"AT";"AT1";"AT13";"9";"Wien";"48";"244";"41";"207";"32";"288";"68";"247";"49"
"2017";"AT";"AT1";"AT13";"9";"Wien";"49";"271";"61";"209";"32";"290";"68";"248";"49"
"2017";"AT";"AT1";"AT13";"9";"Wien";"50";"241";"52";"210";"32";"291";"68";"250";"49"
"2017";"AT";"AT1";"AT13";"9";"Wien";"51";"244";"46";"211";"32";"293";"69";"251";"50"
"2017";"AT";"AT1";"AT13";"9";"Wien";"52";"260";"50";"212";"32";"294";"69";"252";"50"
"2018";"AT";"AT1";"AT13";"9";"Wien";"1";"256";"51";"234";"34";"320";"71";"276";"52"
"2018";"AT";"AT1";"AT13";"9";"Wien";"2";"286";"61";"236";"34";"322";"71";"278";"52"
"2018";"AT";"AT1";"AT13";"9";"Wien";"3";"256";"60";"237";"34";"323";"71";"279";"52"
"2018";"AT";"AT1";"AT13";"9";"Wien";"4";"263";"62";"238";"34";"324";"71";"280";"52"
"2018";"AT";"AT1";"AT13";"9";"Wien";"5";"306";"72";"238";"34";"324";"71";"280";"52"
"2018";"AT";"AT1";"AT13";"9";"Wien";"6";"322";"48";"237";"34";"324";"71";"280";"52"
"2018";"AT";"AT1";"AT13";"9";"Wien";"7";"308";"51";"237";"34";"322";"71";"279";"52"
"2018";"AT";"AT1";"AT13";"9";"Wien";"8";"310";"60";"235";"34";"321";"71";"277";"51"
"2018";"AT";"AT1";"AT13";"9";"Wien";"9";"314";"62";"233";"34";"318";"71";"275";"51"
"2018";"AT";"AT1";"AT13";"9";"Wien";"10";"333";"63";"231";"34";"316";"71";"272";"51"
"2018";"AT";"AT1";"AT13";"9";"Wien";"11";"307";"57";"228";"34";"312";"71";"269";"51"
"2018";"AT";"AT1";"AT13";"9";"Wien";"12";"236";"53";"223";"34";"307";"71";"264";"51"
"2018";"AT";"AT1";"AT13";"9";"Wien";"13";"329";"49";"219";"34";"302";"70";"260";"51"
"2018";"AT";"AT1";"AT13";"9";"Wien";"14";"274";"53";"215";"33";"298";"70";"256";"51"
"2018";"AT";"AT1";"AT13";"9";"Wien";"15";"277";"52";"211";"33";"293";"69";"251";"50"
"2018";"AT";"AT1";"AT13";"9";"Wien";"16";"242";"53";"207";"32";"288";"69";"246";"50"
"2018";"AT";"AT1";"AT13";"9";"Wien";"17";"208";"51";"203";"32";"284";"68";"243";"49"
"2018";"AT";"AT1";"AT13";"9";"Wien";"18";"232";"47";"200";"31";"280";"67";"239";"48"
"2018";"AT";"AT1";"AT13";"9";"Wien";"19";"217";"49";"198";"31";"277";"66";"236";"47"
"2018";"AT";"AT1";"AT13";"9";"Wien";"20";"204";"55";"195";"30";"274";"65";"234";"47"
"2018";"AT";"AT1";"AT13";"9";"Wien";"21";"208";"54";"194";"30";"273";"64";"232";"46"
"2018";"AT";"AT1";"AT13";"9";"Wien";"22";"248";"49";"193";"29";"272";"64";"232";"45"
